[/bin/bash] ## This is shankaras1 on #HOSTNAME and job ID 2364560
[/bin/bash] Current working directory: /home/shankaras1/data1/Maj_WH
[/bin/bash] Running Python script
##### NOW beta =  101 ############

itern =  1  , diff =  11.194270647526984 11.194270647526984  , x =  0.25 0.25
itern =  62  , diff =  0.012907468828859887 0.012907468828859887  , x =  0.0009765625 0.0009765625
itern =  63  , diff =  0.012944755431262129 0.012944755431262129  , x =  0.0009765625 0.0009765625
itern =  64  , diff =  0.01298174718854941 0.01298174718854941  , x =  0.0009765625 0.0009765625
itern =  65  , diff =  0.013018444838359868 0.013018444838359868  , x =  0.0009765625 0.0009765625
itern =  66  , diff =  0.013054849118267188 0.013054849118267188  , x =  0.0009765625 0.0009765625
itern =  67  , diff =  0.013090960765683612 0.013090960765683612  , x =  0.0009765625 0.0009765625
itern =  68  , diff =  0.013126780518110163 0.013126780518110163  , x =  0.0009765625 0.0009765625
itern =  69  , diff =  0.013162309112848752 0.013162309112848752  , x =  0.0009765625 0.0009765625
itern =  70  , diff =  0.01319754728713027 0.01319754728713027  , x =  0.0009765625 0.0009765625
itern =  71  , diff =  0.013232495778074997 0.013232495778074997  , x =  0.0009765625 0.0009765625
itern =  72  , diff =  0.013267155322620062 0.013267155322620062  , x =  0.0009765625 0.0009765625
itern =  73  , diff =  0.013301526657621101 0.013301526657621101  , x =  0.0009765625 0.0009765625
itern =  74  , diff =  0.013335610519737078 0.013335610519737078  , x =  0.0009765625 0.0009765625
itern =  75  , diff =  0.013369407645450554 0.013369407645450554  , x =  0.0009765625 0.0009765625
itern =  76  , diff =  0.013402918770987315 0.013402918770987315  , x =  0.0009765625 0.0009765625
itern =  77  , diff =  0.013436144632444056 0.013436144632444056  , x =  0.0009765625 0.0009765625
itern =  78  , diff =  0.013469085965663648 0.013469085965663648  , x =  0.0009765625 0.0009765625
itern =  79  , diff =  0.013501743506233118 0.013501743506233118  , x =  0.0009765625 0.0009765625
itern =  80  , diff =  0.013534117989518361 0.013534117989518361  , x =  0.0009765625 0.0009765625
itern =  81  , diff =  0.013566210150604843 0.013566210150604843  , x =  0.0009765625 0.0009765625
itern =  82  , diff =  0.013598020724258201 0.013598020724258201  , x =  0.0009765625 0.0009765625
itern =  83  , diff =  0.01362955044497279 0.01362955044497279  , x =  0.0009765625 0.0009765625
itern =  84  , diff =  0.01366080004706408 0.01366080004706408  , x =  0.0009765625 0.0009765625
itern =  85  , diff =  0.013691770264251734 0.013691770264251734  , x =  0.0009765625 0.0009765625
itern =  86  , diff =  0.013722461830170979 0.013722461830170979  , x =  0.0009765625 0.0009765625
itern =  87  , diff =  0.013752875478023178 0.013752875478023178  , x =  0.0009765625 0.0009765625
itern =  88  , diff =  0.013783011940648904 0.013783011940648904  , x =  0.0009765625 0.0009765625
itern =  89  , diff =  0.013812871950526901 0.013812871950526901  , x =  0.0009765625 0.0009765625
itern =  90  , diff =  0.013842456239682522 0.013842456239682522  , x =  0.0009765625 0.0009765625
itern =  91  , diff =  0.013871765539860758 0.013871765539860758  , x =  0.0009765625 0.0009765625
itern =  92  , diff =  0.013900800582346585 0.013900800582346585  , x =  0.0009765625 0.0009765625
itern =  93  , diff =  0.0139295620980494 0.0139295620980494  , x =  0.0009765625 0.0009765625
itern =  94  , diff =  0.01395805081739295 0.01395805081739295  , x =  0.0009765625 0.0009765625
itern =  95  , diff =  0.01398626747030433 0.01398626747030433  , x =  0.0009765625 0.0009765625
itern =  96  , diff =  0.014014212786377959 0.014014212786377959  , x =  0.0009765625 0.0009765625
itern =  97  , diff =  0.014041887494782171 0.014041887494782171  , x =  0.0009765625 0.0009765625
itern =  98  , diff =  0.014069292324043664 0.014069292324043664  , x =  0.0009765625 0.0009765625
itern =  99  , diff =  0.014096428002313357 0.014096428002313357  , x =  0.0009765625 0.0009765625
itern =  100  , diff =  0.014123295257200129 0.014123295257200129  , x =  0.0009765625 0.0009765625
itern =  101  , diff =  0.014149894815851959 0.014149894815851959  , x =  0.0009765625 0.0009765625
itern =  102  , diff =  0.014176227404910357 0.014176227404910357  , x =  0.0009765625 0.0009765625
itern =  103  , diff =  0.014202293750484247 0.014202293750484247  , x =  0.0009765625 0.0009765625
itern =  104  , diff =  0.014228094578091878 0.014228094578091878  , x =  0.0009765625 0.0009765625
itern =  105  , diff =  0.014253630612664565 0.014253630612664565  , x =  0.0009765625 0.0009765625
itern =  106  , diff =  0.014278902578826615 0.014278902578826615  , x =  0.0009765625 0.0009765625
itern =  107  , diff =  0.014303911200355323 0.014303911200355323  , x =  0.0009765625 0.0009765625
itern =  108  , diff =  0.014328657200547138 0.014328657200547138  , x =  0.0009765625 0.0009765625
itern =  109  , diff =  0.014353141302289499 0.014353141302289499  , x =  0.0009765625 0.0009765625
itern =  110  , diff =  0.014377364227515118 0.014377364227515118  , x =  0.0009765625 0.0009765625
itern =  111  , diff =  0.014401326697962373 0.014401326697962373  , x =  0.0009765625 0.0009765625
itern =  112  , diff =  0.014425029434415142 0.014425029434415142  , x =  0.0009765625 0.0009765625
itern =  113  , diff =  0.014448473157295407 0.014448473157295407  , x =  0.0009765625 0.0009765625
itern =  114  , diff =  0.014471658586218714 0.014471658586218714  , x =  0.0009765625 0.0009765625
itern =  115  , diff =  0.014494586440322612 0.014494586440322612  , x =  0.0009765625 0.0009765625
itern =  116  , diff =  0.014517257437985284 0.014517257437985284  , x =  0.0009765625 0.0009765625
itern =  117  , diff =  0.014539672296918101 0.014539672296918101  , x =  0.0009765625 0.0009765625
itern =  118  , diff =  0.014561831734300644 0.014561831734300644  , x =  0.0009765625 0.0009765625
itern =  119  , diff =  0.014583736466543862 0.014583736466543862  , x =  0.0009765625 0.0009765625
itern =  120  , diff =  0.014605387209364438 0.014605387209364438  , x =  0.0009765625 0.0009765625
itern =  121  , diff =  0.014626784677919637 0.014626784677919637  , x =  0.0009765625 0.0009765625
itern =  122  , diff =  0.014647929586547058 0.014647929586547058  , x =  0.0009765625 0.0009765625
itern =  123  , diff =  0.014668822648993343 0.014668822648993343  , x =  0.0009765625 0.0009765625
itern =  124  , diff =  0.014689464578182276 0.014689464578182276  , x =  0.0009765625 0.0009765625
itern =  125  , diff =  0.014709856086473096 0.014709856086473096  , x =  0.0009765625 0.0009765625
itern =  126  , diff =  0.014729997885405383 0.014729997885405383  , x =  0.0009765625 0.0009765625
itern =  127  , diff =  0.01474989068572381 0.01474989068572381  , x =  0.0009765625 0.0009765625
itern =  128  , diff =  0.014769535197684753 0.014769535197684753  , x =  0.0009765625 0.0009765625
itern =  129  , diff =  0.014788932130511084 0.014788932130511084  , x =  0.0009765625 0.0009765625
itern =  130  , diff =  0.014808082192952148 0.014808082192952148  , x =  0.0009765625 0.0009765625
itern =  131  , diff =  0.01482698609278317 0.01482698609278317  , x =  0.0009765625 0.0009765625
itern =  132  , diff =  0.014845644537176943 0.014845644537176943  , x =  0.0009765625 0.0009765625
itern =  133  , diff =  0.014864058232440221 0.014864058232440221  , x =  0.0009765625 0.0009765625
itern =  134  , diff =  0.014882227884200709 0.014882227884200709  , x =  0.0009765625 0.0009765625
itern =  135  , diff =  0.014900154197256684 0.014900154197256684  , x =  0.0009765625 0.0009765625
itern =  136  , diff =  0.014917837875637451 0.014917837875637451  , x =  0.0009765625 0.0009765625
itern =  137  , diff =  0.014935279622519946 0.014935279622519946  , x =  0.0009765625 0.0009765625
itern =  138  , diff =  0.01495248014038613 0.01495248014038613  , x =  0.0009765625 0.0009765625
itern =  139  , diff =  0.0149694401309148 0.0149694401309148  , x =  0.0009765625 0.0009765625
itern =  140  , diff =  0.014986160294959819 0.014986160294959819  , x =  0.0009765625 0.0009765625
itern =  141  , diff =  0.015002641332509174 0.015002641332509174  , x =  0.0009765625 0.0009765625
itern =  142  , diff =  0.015018883942756968 0.015018883942756968  , x =  0.0009765625 0.0009765625
itern =  143  , diff =  0.015034888824187237 0.015034888824187237  , x =  0.0009765625 0.0009765625
itern =  144  , diff =  0.015050656674338511 0.015050656674338511  , x =  0.0009765625 0.0009765625
itern =  145  , diff =  0.015066188189985024 0.015066188189985024  , x =  0.0009765625 0.0009765625
itern =  146  , diff =  0.01508148406698173 0.01508148406698173  , x =  0.0009765625 0.0009765625
itern =  147  , diff =  0.015096545000437838 0.015096545000437838  , x =  0.0009765625 0.0009765625
itern =  148  , diff =  0.015111371684624295 0.015111371684624295  , x =  0.0009765625 0.0009765625
itern =  149  , diff =  0.015125964812857523 0.015125964812857523  , x =  0.0009765625 0.0009765625
itern =  150  , diff =  0.01514032507772661 0.01514032507772661  , x =  0.0009765625 0.0009765625
itern =  151  , diff =  0.01515445317088489 0.01515445317088489  , x =  0.0009765625 0.0009765625
itern =  152  , diff =  0.015168349783166541 0.015168349783166541  , x =  0.0009765625 0.0009765625
itern =  153  , diff =  0.015182015604487184 0.015182015604487184  , x =  0.0009765625 0.0009765625
itern =  154  , diff =  0.015195451324019671 0.015195451324019671  , x =  0.0009765625 0.0009765625
itern =  155  , diff =  0.015208657629879425 0.015208657629879425  , x =  0.0009765625 0.0009765625
itern =  156  , diff =  0.015221635209389846 0.015221635209389846  , x =  0.0009765625 0.0009765625
itern =  157  , diff =  0.015234384749125451 0.015234384749125451  , x =  0.0009765625 0.0009765625
itern =  158  , diff =  0.015246906934583113 0.015246906934583113  , x =  0.0009765625 0.0009765625
itern =  159  , diff =  0.015259202450385497 0.015259202450385497  , x =  0.0009765625 0.0009765625
itern =  160  , diff =  0.015271271980439639 0.015271271980439639  , x =  0.0009765625 0.0009765625
itern =  161  , diff =  0.015283116207603364 0.015283116207603364  , x =  0.0009765625 0.0009765625
itern =  162  , diff =  0.0152947358138661 0.0152947358138661  , x =  0.0009765625 0.0009765625
itern =  163  , diff =  0.015306131480311815 0.015306131480311815  , x =  0.0009765625 0.0009765625
itern =  164  , diff =  0.015317303887178661 0.015317303887178661  , x =  0.0009765625 0.0009765625
itern =  165  , diff =  0.015328253713656596 0.015328253713656596  , x =  0.0009765625 0.0009765625
itern =  166  , diff =  0.015338981638309256 0.015338981638309256  , x =  0.0009765625 0.0009765625
itern =  167  , diff =  0.01534948833845348 0.01534948833845348  , x =  0.0009765625 0.0009765625
itern =  168  , diff =  0.0153597744906409 0.0153597744906409  , x =  0.0009765625 0.0009765625
itern =  169  , diff =  0.015369840770534153 0.015369840770534153  , x =  0.0009765625 0.0009765625
itern =  170  , diff =  0.01537968785289498 0.01537968785289498  , x =  0.0009765625 0.0009765625
itern =  171  , diff =  0.015389316411439822 0.015389316411439822  , x =  0.0009765625 0.0009765625
itern =  172  , diff =  0.015398727119072423 0.015398727119072423  , x =  0.0009765625 0.0009765625
itern =  173  , diff =  0.015407920647698898 0.015407920647698898  , x =  0.0009765625 0.0009765625
itern =  174  , diff =  0.015416897668330848 0.015416897668330848  , x =  0.0009765625 0.0009765625
itern =  175  , diff =  0.015425658850993142 0.015425658850993142  , x =  0.0009765625 0.0009765625
itern =  176  , diff =  0.015434204864868545 0.015434204864868545  , x =  0.0009765625 0.0009765625
itern =  177  , diff =  0.01544253637812858 0.01544253637812858  , x =  0.0009765625 0.0009765625
itern =  178  , diff =  0.01545065405800699 0.01545065405800699  , x =  0.0009765625 0.0009765625
itern =  179  , diff =  0.015458558570867375 0.015458558570867375  , x =  0.0009765625 0.0009765625
itern =  180  , diff =  0.015466250582023182 0.015466250582023182  , x =  0.0009765625 0.0009765625
itern =  181  , diff =  0.015473730755896349 0.015473730755896349  , x =  0.0009765625 0.0009765625
itern =  182  , diff =  0.015480999756032867 0.015480999756032867  , x =  0.0009765625 0.0009765625
itern =  183  , diff =  0.01548805824490237 0.01548805824490237  , x =  0.0009765625 0.0009765625
itern =  184  , diff =  0.015494906884109896 0.015494906884109896  , x =  0.0009765625 0.0009765625
itern =  185  , diff =  0.015501546334199283 0.015501546334199283  , x =  0.0009765625 0.0009765625
itern =  186  , diff =  0.015507977254890693 0.015507977254890693  , x =  0.0009765625 0.0009765625
itern =  187  , diff =  0.0155142003049706 0.0155142003049706  , x =  0.0009765625 0.0009765625
itern =  188  , diff =  0.01552021614207789 0.01552021614207789  , x =  0.0009765625 0.0009765625
itern =  189  , diff =  0.015526025423127246 0.015526025423127246  , x =  0.0009765625 0.0009765625
itern =  190  , diff =  0.01553162880381257 0.01553162880381257  , x =  0.0009765625 0.0009765625
itern =  191  , diff =  0.01553702693914814 0.01553702693914814  , x =  0.0009765625 0.0009765625
itern =  192  , diff =  0.015542220483041057 0.015542220483041057  , x =  0.0009765625 0.0009765625
itern =  193  , diff =  0.015547210088409454 0.015547210088409454  , x =  0.0009765625 0.0009765625
itern =  194  , diff =  0.015551996407280999 0.015551996407280999  , x =  0.0009765625 0.0009765625
itern =  195  , diff =  0.01555658009063764 0.01555658009063764  , x =  0.0009765625 0.0009765625
itern =  196  , diff =  0.015560961788620932 0.015560961788620932  , x =  0.0009765625 0.0009765625
itern =  197  , diff =  0.015565142150294885 0.015565142150294885  , x =  0.0009765625 0.0009765625
itern =  198  , diff =  0.01556912182378042 0.01556912182378042  , x =  0.0009765625 0.0009765625
itern =  199  , diff =  0.015572901456305473 0.015572901456305473  , x =  0.0009765625 0.0009765625
itern =  200  , diff =  0.015576481694029053 0.015576481694029053  , x =  0.0009765625 0.0009765625
##### NOW beta =  102 ############

itern =  1  , diff =  5.490119958330593 5.490119958330593  , x =  0.25 0.25
itern =  2  , diff =  8.337880090218253 8.337880090218253  , x =  0.125 0.125
itern =  3  , diff =  4.559526777077836 4.559526777077836  , x =  0.125 0.125
itern =  4  , diff =  3.6392045838147173 3.6392045838147173  , x =  0.125 0.125
itern =  5  , diff =  2.2185210402288646 2.2185210402288646  , x =  0.125 0.125
itern =  6  , diff =  0.6447546945276833 0.6447546945276833  , x =  0.125 0.125
itern =  7  , diff =  2.3302701426820778 2.3302701426820778  , x =  0.0625 0.0625
itern =  8  , diff =  1.7814188841607614 1.7814188841607614  , x =  0.0625 0.0625
itern =  9  , diff =  1.8521541847534477 1.8521541847534477  , x =  0.03125 0.03125
itern =  10  , diff =  0.9106971569789282 0.9106971569789282  , x =  0.03125 0.03125
itern =  11  , diff =  0.887141013219588 0.887141013219588  , x =  0.03125 0.03125
itern =  12  , diff =  0.8492994956075569 0.8492994956075569  , x =  0.03125 0.03125
itern =  13  , diff =  0.7988746621471919 0.7988746621471919  , x =  0.03125 0.03125
itern =  14  , diff =  0.7380956224400617 0.7380956224400617  , x =  0.03125 0.03125
itern =  15  , diff =  0.6693038170699411 0.6693038170699411  , x =  0.03125 0.03125
itern =  16  , diff =  0.5948046131859573 0.5948046131859573  , x =  0.03125 0.03125
itern =  17  , diff =  0.5167676392034322 0.5167676392034322  , x =  0.03125 0.03125
itern =  18  , diff =  0.43715925253385723 0.43715925253385723  , x =  0.03125 0.03125
itern =  19  , diff =  0.3577026480871996 0.3577026480871996  , x =  0.03125 0.03125
itern =  20  , diff =  0.27986113633018733 0.27986113633018733  , x =  0.03125 0.03125
itern =  21  , diff =  0.20483957990395102 0.20483957990395102  , x =  0.03125 0.03125
itern =  22  , diff =  0.13360023380337738 0.13360023380337738  , x =  0.03125 0.03125
itern =  23  , diff =  0.06734201569549365 0.06734201569549365  , x =  0.03125 0.03125
itern =  24  , diff =  0.11885432140057 0.11885432140057  , x =  0.015625 0.015625
itern =  25  , diff =  0.08342786327677876 0.08342786327677876  , x =  0.015625 0.015625
itern =  26  , diff =  0.0938313993135496 0.0938313993135496  , x =  0.0078125 0.0078125
itern =  27  , diff =  0.05170353249118607 0.05170353249118607  , x =  0.0078125 0.0078125
itern =  28  , diff =  0.053900040885566936 0.053900040885566936  , x =  0.00390625 0.00390625
itern =  29  , diff =  0.02799789988902257 0.02799789988902257  , x =  0.00390625 0.00390625
itern =  30  , diff =  0.028497642320418574 0.028497642320418574  , x =  0.001953125 0.001953125
itern =  31  , diff =  0.014492511829633122 0.014492511829633122  , x =  0.001953125 0.001953125
itern =  32  , diff =  0.014611370923199467 0.014611370923199467  , x =  0.0009765625 0.0009765625
itern =  33  , diff =  0.0073643505187297904 0.0073643505187297904  , x =  0.0009765625 0.0009765625
itern =  34  , diff =  0.00739331240395533 0.00739331240395533  , x =  0.0009765625 0.0009765625
itern =  35  , diff =  0.007422084222759149 0.007422084222759149  , x =  0.0009765625 0.0009765625
itern =  36  , diff =  0.007450666284052423 0.007450666284052423  , x =  0.0009765625 0.0009765625
itern =  37  , diff =  0.0074790588979207415 0.0074790588979207415  , x =  0.0009765625 0.0009765625
itern =  38  , diff =  0.007507262375538103 0.007507262375538103  , x =  0.0009765625 0.0009765625
itern =  39  , diff =  0.007535277029408938 0.007535277029408938  , x =  0.0009765625 0.0009765625
itern =  40  , diff =  0.007563103173120636 0.007563103173120636  , x =  0.0009765625 0.0009765625
itern =  41  , diff =  0.007590741121467327 0.007590741121467327  , x =  0.0009765625 0.0009765625
itern =  42  , diff =  0.0076181911903300936 0.0076181911903300936  , x =  0.0009765625 0.0009765625
itern =  43  , diff =  0.007645453696737665 0.007645453696737665  , x =  0.0009765625 0.0009765625
itern =  44  , diff =  0.007672528958894373 0.007672528958894373  , x =  0.0009765625 0.0009765625
itern =  45  , diff =  0.007699417295995983 0.007699417295995983  , x =  0.0009765625 0.0009765625
itern =  46  , diff =  0.0077261190283971284 0.0077261190283971284  , x =  0.0009765625 0.0009765625
itern =  47  , diff =  0.007752634477562449 0.007752634477562449  , x =  0.0009765625 0.0009765625
itern =  48  , diff =  0.007778963965910254 0.007778963965910254  , x =  0.0009765625 0.0009765625
itern =  49  , diff =  0.007805107817041258 0.007805107817041258  , x =  0.0009765625 0.0009765625
itern =  50  , diff =  0.007831066355437535 0.007831066355437535  , x =  0.0009765625 0.0009765625
itern =  51  , diff =  0.00785683990677082 0.00785683990677082  , x =  0.0009765625 0.0009765625
itern =  52  , diff =  0.007882428797577671 0.007882428797577671  , x =  0.0009765625 0.0009765625
itern =  53  , diff =  0.007907833355500738 0.007907833355500738  , x =  0.0009765625 0.0009765625
itern =  54  , diff =  0.007933053909155345 0.007933053909155345  , x =  0.0009765625 0.0009765625
itern =  55  , diff =  0.007958090788037588 0.007958090788037588  , x =  0.0009765625 0.0009765625
itern =  56  , diff =  0.007982944322711034 0.007982944322711034  , x =  0.0009765625 0.0009765625
itern =  57  , diff =  0.008007614844613225 0.008007614844613225  , x =  0.0009765625 0.0009765625
itern =  58  , diff =  0.008032102686195508 0.008032102686195508  , x =  0.0009765625 0.0009765625
itern =  59  , diff =  0.008056408180792994 0.008056408180792994  , x =  0.0009765625 0.0009765625
itern =  60  , diff =  0.008080531662622062 0.008080531662622062  , x =  0.0009765625 0.0009765625
itern =  61  , diff =  0.008104473466917086 0.008104473466917086  , x =  0.0009765625 0.0009765625
itern =  62  , diff =  0.008128233929602246 0.008128233929602246  , x =  0.0009765625 0.0009765625
itern =  63  , diff =  0.008151813387687114 0.008151813387687114  , x =  0.0009765625 0.0009765625
itern =  64  , diff =  0.008175212178943125 0.008175212178943125  , x =  0.0009765625 0.0009765625
itern =  65  , diff =  0.008198430642036464 0.008198430642036464  , x =  0.0009765625 0.0009765625
itern =  66  , diff =  0.008221469116391331 0.008221469116391331  , x =  0.0009765625 0.0009765625
itern =  67  , diff =  0.008244327942385124 0.008244327942385124  , x =  0.0009765625 0.0009765625
itern =  68  , diff =  0.008267007461211102 0.008267007461211102  , x =  0.0009765625 0.0009765625
itern =  69  , diff =  0.008289508014725666 0.008289508014725666  , x =  0.0009765625 0.0009765625
itern =  70  , diff =  0.008311829945720512 0.008311829945720512  , x =  0.0009765625 0.0009765625
itern =  71  , diff =  0.008333973597816378 0.008333973597816378  , x =  0.0009765625 0.0009765625
itern =  72  , diff =  0.008355939315257844 0.008355939315257844  , x =  0.0009765625 0.0009765625
itern =  73  , diff =  0.008377727443220108 0.008377727443220108  , x =  0.0009765625 0.0009765625
itern =  74  , diff =  0.008399338327467556 0.008399338327467556  , x =  0.0009765625 0.0009765625
itern =  75  , diff =  0.008420772314669206 0.008420772314669206  , x =  0.0009765625 0.0009765625
itern =  76  , diff =  0.008442029752129755 0.008442029752129755  , x =  0.0009765625 0.0009765625
itern =  77  , diff =  0.008463110987915393 0.008463110987915393  , x =  0.0009765625 0.0009765625
itern =  78  , diff =  0.008484016370869483 0.008484016370869483  , x =  0.0009765625 0.0009765625
itern =  79  , diff =  0.008504746250426657 0.008504746250426657  , x =  0.0009765625 0.0009765625
itern =  80  , diff =  0.008525300976779846 0.008525300976779846  , x =  0.0009765625 0.0009765625
itern =  81  , diff =  0.008545680900768283 0.008545680900768283  , x =  0.0009765625 0.0009765625
itern =  82  , diff =  0.008565886374004903 0.008565886374004903  , x =  0.0009765625 0.0009765625
itern =  83  , diff =  0.008585917748637553 0.008585917748637553  , x =  0.0009765625 0.0009765625
itern =  84  , diff =  0.008605775377593976 0.008605775377593976  , x =  0.0009765625 0.0009765625
itern =  85  , diff =  0.008625459614375448 0.008625459614375448  , x =  0.0009765625 0.0009765625
itern =  86  , diff =  0.008644970813110827 0.008644970813110827  , x =  0.0009765625 0.0009765625
itern =  87  , diff =  0.008664309328565848 0.008664309328565848  , x =  0.0009765625 0.0009765625
itern =  88  , diff =  0.008683475516201786 0.008683475516201786  , x =  0.0009765625 0.0009765625
itern =  89  , diff =  0.00870246973199245 0.00870246973199245  , x =  0.0009765625 0.0009765625
itern =  90  , diff =  0.008721292332551967 0.008721292332551967  , x =  0.0009765625 0.0009765625
itern =  91  , diff =  0.008739943675059512 0.008739943675059512  , x =  0.0009765625 0.0009765625
itern =  92  , diff =  0.008758424117355333 0.008758424117355333  , x =  0.0009765625 0.0009765625
itern =  93  , diff =  0.008776734017707484 0.008776734017707484  , x =  0.0009765625 0.0009765625
itern =  94  , diff =  0.008794873735081345 0.008794873735081345  , x =  0.0009765625 0.0009765625
itern =  95  , diff =  0.008812843628975305 0.008812843628975305  , x =  0.0009765625 0.0009765625
itern =  96  , diff =  0.008830644059321265 0.008830644059321265  , x =  0.0009765625 0.0009765625
itern =  97  , diff =  0.008848275386784376 0.008848275386784376  , x =  0.0009765625 0.0009765625
itern =  98  , diff =  0.008865737972354348 0.008865737972354348  , x =  0.0009765625 0.0009765625
