[/bin/bash] ## This is shankaras1 on #HOSTNAME and job ID 2360175
[/bin/bash] Current working directory: /home/shankaras1/data1/Maj_WH
[/bin/bash] Running Python script
##### NOW beta =  1 ############

itern =  53  , diff =  2.712468995180071e-05 2.712468995180071e-05  , x =  0.25 0.25
itern =  54  , diff =  2.0571857665514513e-05 2.0571857665514513e-05  , x =  0.25 0.25
itern =  55  , diff =  1.555205849186818e-05 1.555205849186818e-05  , x =  0.25 0.25
itern =  56  , diff =  1.172057845237409e-05 1.172057845237409e-05  , x =  0.25 0.25
itern =  57  , diff =  8.806212405283044e-06 8.806212405283044e-06  , x =  0.25 0.25
##### NOW beta =  3 ############

itern =  1  , diff =  123.79225441209942 123.79225441209942  , x =  0.25 0.25
itern =  2  , diff =  33.1023064367222 33.1023064367222  , x =  0.25 0.25
itern =  3  , diff =  24.70678872399102 24.70678872399102  , x =  0.25 0.25
itern =  4  , diff =  18.29430765319597 18.29430765319597  , x =  0.25 0.25
itern =  5  , diff =  13.662206733831521 13.662206733831521  , x =  0.25 0.25
itern =  6  , diff =  10.492097290766178 10.492097290766178  , x =  0.25 0.25
itern =  7  , diff =  7.991787285671556 7.991787285671556  , x =  0.25 0.25
itern =  8  , diff =  6.036602355571158 6.036602355571158  , x =  0.25 0.25
itern =  9  , diff =  4.522637932058798 4.522637932058798  , x =  0.25 0.25
itern =  10  , diff =  3.3610866982415692 3.3610866982415692  , x =  0.25 0.25
itern =  11  , diff =  2.477672889191988 2.477672889191988  , x =  0.25 0.25
itern =  12  , diff =  1.8114299857015386 1.8114299857015386  , x =  0.25 0.25
itern =  13  , diff =  1.3130946848738287 1.3130946848738287  , x =  0.25 0.25
itern =  14  , diff =  0.9433921284857577 0.9433921284857577  , x =  0.25 0.25
itern =  15  , diff =  0.6713798555204685 0.6713798555204685  , x =  0.25 0.25
itern =  16  , diff =  0.4729401539188044 0.4729401539188044  , x =  0.25 0.25
itern =  17  , diff =  0.3294608353149573 0.3294608353149573  , x =  0.25 0.25
itern =  18  , diff =  0.22671437183964133 0.22671437183964133  , x =  0.25 0.25
itern =  19  , diff =  0.15392858791266661 0.15392858791266661  , x =  0.25 0.25
itern =  20  , diff =  0.10303526484625922 0.10303526484625922  , x =  0.25 0.25
itern =  21  , diff =  0.06808605401098237 0.06808605401098237  , x =  0.25 0.25
itern =  22  , diff =  0.04483941176723518 0.04483941176723518  , x =  0.25 0.25
itern =  23  , diff =  0.0304697663493661 0.0304697663493661  , x =  0.25 0.25
itern =  24  , diff =  0.022707525926657923 0.022707525926657923  , x =  0.25 0.25
itern =  25  , diff =  0.018467787699084956 0.018467787699084956  , x =  0.25 0.25
itern =  26  , diff =  0.015437615570651434 0.015437615570651434  , x =  0.25 0.25
itern =  27  , diff =  0.012862934704387454 0.012862934704387454  , x =  0.25 0.25
itern =  28  , diff =  0.010593423687980405 0.010593423687980405  , x =  0.25 0.25
itern =  29  , diff =  0.008611960205564918 0.008611960205564918  , x =  0.25 0.25
itern =  30  , diff =  0.006915205448802066 0.006915205448802066  , x =  0.25 0.25
itern =  31  , diff =  0.005490241827202135 0.005490241827202135  , x =  0.25 0.25
itern =  32  , diff =  0.004314149587536191 0.004314149587536191  , x =  0.25 0.25
itern =  33  , diff =  0.0033580592443350943 0.0033580592443350943  , x =  0.25 0.25
itern =  34  , diff =  0.002591039759315063 0.002591039759315063  , x =  0.25 0.25
itern =  35  , diff =  0.0019828620367157695 0.0019828620367157695  , x =  0.25 0.25
itern =  36  , diff =  0.0015056727970489128 0.0015056727970489128  , x =  0.25 0.25
itern =  37  , diff =  0.0011348433726356512 0.0011348433726356512  , x =  0.25 0.25
itern =  38  , diff =  0.0008492723088509988 0.0008492723088509988  , x =  0.25 0.25
itern =  39  , diff =  0.0006314471114842542 0.0006314471114842542  , x =  0.25 0.25
itern =  40  , diff =  0.0004687227650748111 0.0004687227650748111  , x =  0.25 0.25
itern =  41  , diff =  0.0003551512239466888 0.0003551512239466888  , x =  0.25 0.25
itern =  42  , diff =  0.0002699868398207514 0.0002699868398207514  , x =  0.25 0.25
itern =  43  , diff =  0.00020390506830924847 0.00020390506830924847  , x =  0.25 0.25
itern =  44  , diff =  0.0001528896415537515 0.0001528896415537515  , x =  0.25 0.25
itern =  45  , diff =  0.00011380935407222817 0.00011380935407222817  , x =  0.25 0.25
itern =  46  , diff =  8.410568478638661e-05 8.410568478638661e-05  , x =  0.25 0.25
itern =  47  , diff =  6.170103836766167e-05 6.170103836766167e-05  , x =  0.25 0.25
itern =  48  , diff =  4.4927952224504635e-05 4.4927952224504635e-05  , x =  0.25 0.25
itern =  49  , diff =  3.246353405478648e-05 3.246353405478648e-05  , x =  0.25 0.25
itern =  50  , diff =  2.3269398170799327e-05 2.3269398170799327e-05  , x =  0.25 0.25
itern =  51  , diff =  1.6538413182724095e-05 1.6538413182724095e-05  , x =  0.25 0.25
itern =  52  , diff =  1.1648861973675192e-05 1.1648861973675192e-05  , x =  0.25 0.25
itern =  53  , diff =  8.125921143865272e-06 8.125921143865272e-06  , x =  0.25 0.25
##### NOW beta =  4 ############

itern =  1  , diff =  58.99518389000089 58.99518389000089  , x =  0.25 0.25
itern =  2  , diff =  18.45851757150759 18.45851757150759  , x =  0.25 0.25
itern =  3  , diff =  14.045879679544718 14.045879679544718  , x =  0.25 0.25
itern =  4  , diff =  10.507067353577458 10.507067353577458  , x =  0.25 0.25
itern =  5  , diff =  7.742732862811717 7.742732862811717  , x =  0.25 0.25
itern =  6  , diff =  5.900599853841127 5.900599853841127  , x =  0.25 0.25
itern =  7  , diff =  4.569182755601527 4.569182755601527  , x =  0.25 0.25
itern =  8  , diff =  3.479905871647921 3.479905871647921  , x =  0.25 0.25
itern =  9  , diff =  2.606948611085884 2.606948611085884  , x =  0.25 0.25
itern =  10  , diff =  1.9213630316588164 1.9213630316588164  , x =  0.25 0.25
itern =  11  , diff =  1.3927992580844086 1.3927992580844086  , x =  0.25 0.25
itern =  12  , diff =  0.9923281512578468 0.9923281512578468  , x =  0.25 0.25
itern =  13  , diff =  0.6940260987080191 0.6940260987080191  , x =  0.25 0.25
itern =  14  , diff =  0.4756564268830014 0.4756564268830014  , x =  0.25 0.25
itern =  15  , diff =  0.3188005890722817 0.3188005890722817  , x =  0.25 0.25
itern =  16  , diff =  0.208723676341049 0.208723676341049  , x =  0.25 0.25
itern =  17  , diff =  0.13427881590315666 0.13427881590315666  , x =  0.25 0.25
itern =  18  , diff =  0.08823616358053096 0.08823616358053096  , x =  0.25 0.25
itern =  19  , diff =  0.0654628704342353 0.0654628704342353  , x =  0.25 0.25
itern =  20  , diff =  0.05476580028006931 0.05476580028006931  , x =  0.25 0.25
itern =  21  , diff =  0.04685688449401326 0.04685688449401326  , x =  0.25 0.25
itern =  22  , diff =  0.03949256705128783 0.03949256705128783  , x =  0.25 0.25
itern =  23  , diff =  0.03258558108681336 0.03258558108681336  , x =  0.25 0.25
itern =  24  , diff =  0.026339628934564468 0.026339628934564468  , x =  0.25 0.25
itern =  25  , diff =  0.020895704399516712 0.020895704399516712  , x =  0.25 0.25
itern =  26  , diff =  0.016296407686809265 0.016296407686809265  , x =  0.25 0.25
itern =  27  , diff =  0.012510562989759564 0.012510562989759564  , x =  0.25 0.25
itern =  28  , diff =  0.009463199577179011 0.009463199577179011  , x =  0.25 0.25
itern =  29  , diff =  0.00706033276212616 0.00706033276212616  , x =  0.25 0.25
itern =  30  , diff =  0.005218980914837835 0.005218980914837835  , x =  0.25 0.25
itern =  31  , diff =  0.0039483380469378885 0.0039483380469378885  , x =  0.25 0.25
itern =  32  , diff =  0.003020727599269474 0.003020727599269474  , x =  0.25 0.25
itern =  33  , diff =  0.002282203712765798 0.002282203712765798  , x =  0.25 0.25
itern =  34  , diff =  0.0016996486677685924 0.0016996486677685924  , x =  0.25 0.25
itern =  35  , diff =  0.0012474589884248904 0.0012474589884248904  , x =  0.25 0.25
itern =  36  , diff =  0.0009020215572439999 0.0009020215572439999  , x =  0.25 0.25
itern =  37  , diff =  0.0006421879059758811 0.0006421879059758811  , x =  0.25 0.25
itern =  38  , diff =  0.0004497153786998917 0.0004497153786998917  , x =  0.25 0.25
itern =  39  , diff =  0.0003093591410323081 0.0003093591410323081  , x =  0.25 0.25
itern =  40  , diff =  0.00020871836951076047 0.00020871836951076047  , x =  0.25 0.25
itern =  41  , diff =  0.0001379578108495828 0.0001379578108495828  , x =  0.25 0.25
itern =  42  , diff =  8.950726653475375e-05 8.950726653475375e-05  , x =  0.25 0.25
itern =  43  , diff =  5.782543046326189e-05 5.782543046326189e-05  , x =  0.25 0.25
itern =  44  , diff =  3.906944789835094e-05 3.906944789835094e-05  , x =  0.25 0.25
itern =  45  , diff =  2.9443361932976505e-05 2.9443361932976505e-05  , x =  0.25 0.25
itern =  46  , diff =  2.4073403805900093e-05 2.4073403805900093e-05  , x =  0.25 0.25
itern =  47  , diff =  2.0017158334688935e-05 2.0017158334688935e-05  , x =  0.25 0.25
itern =  48  , diff =  1.646160902391072e-05 1.646160902391072e-05  , x =  0.25 0.25
itern =  49  , diff =  1.3295941704673068e-05 1.3295941704673068e-05  , x =  0.25 0.25
itern =  50  , diff =  1.0540555990278298e-05 1.0540555990278298e-05  , x =  0.25 0.25
itern =  51  , diff =  8.210077923323606e-06 8.210077923323606e-06  , x =  0.25 0.25
##### NOW beta =  5 ############

itern =  1  , diff =  31.02459598716895 31.02459598716895  , x =  0.25 0.25
itern =  2  , diff =  13.173079979018004 13.173079979018004  , x =  0.25 0.25
itern =  3  , diff =  10.487189571001572 10.487189571001572  , x =  0.25 0.25
itern =  4  , diff =  8.077307580066487 8.077307580066487  , x =  0.25 0.25
itern =  5  , diff =  6.043003493127332 6.043003493127332  , x =  0.25 0.25
itern =  6  , diff =  4.478355947826561 4.478355947826561  , x =  0.25 0.25
itern =  7  , diff =  3.5304274870159875 3.5304274870159875  , x =  0.25 0.25
itern =  8  , diff =  2.7191250768112583 2.7191250768112583  , x =  0.25 0.25
itern =  9  , diff =  2.0357331417586244 2.0357331417586244  , x =  0.25 0.25
itern =  10  , diff =  1.4815384241142437 1.4815384241142437  , x =  0.25 0.25
itern =  11  , diff =  1.0467956552202327 1.0467956552202327  , x =  0.25 0.25
itern =  12  , diff =  0.7160174657850212 0.7160174657850212  , x =  0.25 0.25
itern =  13  , diff =  0.47188707636509586 0.47188707636509586  , x =  0.25 0.25
itern =  14  , diff =  0.29789384239891875 0.29789384239891875  , x =  0.25 0.25
itern =  15  , diff =  0.18102369750870667 0.18102369750870667  , x =  0.25 0.25
itern =  16  , diff =  0.11906970745731252 0.11906970745731252  , x =  0.25 0.25
itern =  17  , diff =  0.10206167481542246 0.10206167481542246  , x =  0.25 0.25
itern =  18  , diff =  0.09191026256768912 0.09191026256768912  , x =  0.25 0.25
itern =  19  , diff =  0.07980654177627317 0.07980654177627317  , x =  0.25 0.25
itern =  20  , diff =  0.06664592635477709 0.06664592635477709  , x =  0.25 0.25
itern =  21  , diff =  0.05379490280757189 0.05379490280757189  , x =  0.25 0.25
itern =  22  , diff =  0.042143006247528765 0.042143006247528765  , x =  0.25 0.25
itern =  23  , diff =  0.03212871643149061 0.03212871643149061  , x =  0.25 0.25
itern =  24  , diff =  0.023888118804122355 0.023888118804122355  , x =  0.25 0.25
itern =  25  , diff =  0.01772626929677315 0.01772626929677315  , x =  0.25 0.25
itern =  26  , diff =  0.013777304046267778 0.013777304046267778  , x =  0.25 0.25
itern =  27  , diff =  0.010489497514326585 0.010489497514326585  , x =  0.25 0.25
itern =  28  , diff =  0.007779248759555601 0.007779248759555601  , x =  0.25 0.25
itern =  29  , diff =  0.005616948052052581 0.005616948052052581  , x =  0.25 0.25
itern =  30  , diff =  0.0039430106785762736 0.0039430106785762736  , x =  0.25 0.25
itern =  31  , diff =  0.0026834788873556564 0.0026834788873556564  , x =  0.25 0.25
itern =  32  , diff =  0.001762657272412397 0.001762657272412397  , x =  0.25 0.25
itern =  33  , diff =  0.0011113307062213407 0.0011113307062213407  , x =  0.25 0.25
itern =  34  , diff =  0.0006738694863421154 0.0006738694863421154  , x =  0.25 0.25
itern =  35  , diff =  0.0004238791513711771 0.0004238791513711771  , x =  0.25 0.25
itern =  36  , diff =  0.00033759045224636966 0.00033759045224636966  , x =  0.25 0.25
itern =  37  , diff =  0.0002990171845290362 0.0002990171845290362  , x =  0.25 0.25
itern =  38  , diff =  0.0002587643538876943 0.0002587643538876943  , x =  0.25 0.25
itern =  39  , diff =  0.00021550844357874608 0.00021550844357874608  , x =  0.25 0.25
itern =  40  , diff =  0.00017324350752033076 0.00017324350752033076  , x =  0.25 0.25
itern =  41  , diff =  0.00013495980911305865 0.00013495980911305865  , x =  0.25 0.25
itern =  42  , diff =  0.00010228437627684249 0.00010228437627684249  , x =  0.25 0.25
itern =  43  , diff =  7.661550411725107e-05 7.661550411725107e-05  , x =  0.25 0.25
itern =  44  , diff =  5.970921592782743e-05 5.970921592782743e-05  , x =  0.25 0.25
itern =  45  , diff =  4.62627467628492e-05 4.62627467628492e-05  , x =  0.25 0.25
itern =  46  , diff =  3.491160439734501e-05 3.491160439734501e-05  , x =  0.25 0.25
itern =  47  , diff =  2.562721839331416e-05 2.562721839331416e-05  , x =  0.25 0.25
itern =  48  , diff =  1.828300743815138e-05 1.828300743815138e-05  , x =  0.25 0.25
itern =  49  , diff =  1.2652163898043327e-05 1.2652163898043327e-05  , x =  0.25 0.25
itern =  50  , diff =  8.466220997268174e-06 8.466220997268174e-06  , x =  0.25 0.25
##### NOW beta =  6 ############

itern =  1  , diff =  25.288373970548033 25.288373970548033  , x =  0.25 0.25
itern =  2  , diff =  11.233786165430626 11.233786165430626  , x =  0.25 0.25
itern =  3  , diff =  9.557488789189136 9.557488789189136  , x =  0.25 0.25
itern =  4  , diff =  7.661581545032387 7.661581545032387  , x =  0.25 0.25
itern =  5  , diff =  5.853442244653657 5.853442244653657  , x =  0.25 0.25
itern =  6  , diff =  4.322990647769331 4.322990647769331  , x =  0.25 0.25
itern =  7  , diff =  3.448716986151022 3.448716986151022  , x =  0.25 0.25
itern =  8  , diff =  2.6657558290841195 2.6657558290841195  , x =  0.25 0.25
itern =  9  , diff =  1.9728214792336742 1.9728214792336742  , x =  0.25 0.25
itern =  10  , diff =  1.3961269979673954 1.3961269979673954  , x =  0.25 0.25
itern =  11  , diff =  0.93997926543469 0.93997926543469  , x =  0.25 0.25
itern =  12  , diff =  0.5956869848109578 0.5956869848109578  , x =  0.25 0.25
itern =  13  , diff =  0.3490363792438838 0.3490363792438838  , x =  0.25 0.25
itern =  14  , diff =  0.19609979853027285 0.19609979853027285  , x =  0.25 0.25
itern =  15  , diff =  0.17230116448267394 0.17230116448267394  , x =  0.25 0.25
itern =  16  , diff =  0.16592032287741937 0.16592032287741937  , x =  0.25 0.25
itern =  17  , diff =  0.1481202220978905 0.1481202220978905  , x =  0.25 0.25
itern =  18  , diff =  0.12428125016482743 0.12428125016482743  , x =  0.25 0.25
itern =  19  , diff =  0.09914075642615573 0.09914075642615573  , x =  0.25 0.25
itern =  20  , diff =  0.0756449437297835 0.0756449437297835  , x =  0.25 0.25
itern =  21  , diff =  0.055479172654837226 0.055479172654837226  , x =  0.25 0.25
itern =  22  , diff =  0.04364256478023611 0.04364256478023611  , x =  0.25 0.25
itern =  23  , diff =  0.03365113058658714 0.03365113058658714  , x =  0.25 0.25
itern =  24  , diff =  0.024848005124381303 0.024848005124381303  , x =  0.25 0.25
itern =  25  , diff =  0.0175537708498839 0.0175537708498839  , x =  0.25 0.25
itern =  26  , diff =  0.011808324073405587 0.011808324073405587  , x =  0.25 0.25
itern =  27  , diff =  0.007487864646161977 0.007487864646161977  , x =  0.25 0.25
itern =  28  , diff =  0.004398891066259751 0.004398891066259751  , x =  0.25 0.25
itern =  29  , diff =  0.002424070681275806 0.002424070681275806  , x =  0.25 0.25
itern =  30  , diff =  0.0019574658114950017 0.0019574658114950017  , x =  0.25 0.25
itern =  31  , diff =  0.0018928630642854115 0.0018928630642854115  , x =  0.25 0.25
itern =  32  , diff =  0.0016994772290915188 0.0016994772290915188  , x =  0.25 0.25
itern =  33  , diff =  0.0014293484318314786 0.0014293484318314786  , x =  0.25 0.25
itern =  34  , diff =  0.001139883686568746 0.001139883686568746  , x =  0.25 0.25
itern =  35  , diff =  0.0008677843354373148 0.0008677843354373148  , x =  0.25 0.25
itern =  36  , diff =  0.0006450274465512844 0.0006450274465512844  , x =  0.25 0.25
itern =  37  , diff =  0.0005157083393645146 0.0005157083393645146  , x =  0.25 0.25
itern =  38  , diff =  0.00039642837669210047 0.00039642837669210047  , x =  0.25 0.25
itern =  39  , diff =  0.0002914818177567055 0.0002914818177567055  , x =  0.25 0.25
itern =  40  , diff =  0.00020471388613149867 0.00020471388613149867  , x =  0.25 0.25
itern =  41  , diff =  0.0001365909700702762 0.0001365909700702762  , x =  0.25 0.25
itern =  42  , diff =  8.563459953257708e-05 8.563459953257708e-05  , x =  0.25 0.25
itern =  43  , diff =  4.9698459839157445e-05 4.9698459839157445e-05  , x =  0.25 0.25
itern =  44  , diff =  2.951159978773391e-05 2.951159978773391e-05  , x =  0.25 0.25
itern =  45  , diff =  2.711027049142858e-05 2.711027049142858e-05  , x =  0.25 0.25
itern =  46  , diff =  2.5600154334089256e-05 2.5600154334089256e-05  , x =  0.25 0.25
itern =  47  , diff =  2.2532713265792008e-05 2.2532713265792008e-05  , x =  0.25 0.25
itern =  48  , diff =  1.8707868806291682e-05 1.8707868806291682e-05  , x =  0.25 0.25
itern =  49  , diff =  1.4795090324770897e-05 1.4795090324770897e-05  , x =  0.25 0.25
itern =  50  , diff =  1.1204519564267074e-05 1.1204519564267074e-05  , x =  0.25 0.25
itern =  51  , diff =  8.245614327476516e-06 8.245614327476516e-06  , x =  0.25 0.25
##### NOW beta =  7 ############

itern =  1  , diff =  33.86775593091582 33.86775593091582  , x =  0.25 0.25
itern =  2  , diff =  10.830402575887465 10.830402575887465  , x =  0.25 0.25
itern =  3  , diff =  9.88400794158899 9.88400794158899  , x =  0.25 0.25
itern =  4  , diff =  8.20438511785374 8.20438511785374  , x =  0.25 0.25
itern =  5  , diff =  6.347618843261972 6.347618843261972  , x =  0.25 0.25
itern =  6  , diff =  4.747563265912771 4.747563265912771  , x =  0.25 0.25
itern =  7  , diff =  3.836712731884956 3.836712731884956  , x =  0.25 0.25
itern =  8  , diff =  2.9212331317614657 2.9212331317614657  , x =  0.25 0.25
itern =  9  , diff =  2.0905329733496303 2.0905329733496303  , x =  0.25 0.25
itern =  10  , diff =  1.3965566086628536 1.3965566086628536  , x =  0.25 0.25
itern =  11  , diff =  0.8550475141922991 0.8550475141922991  , x =  0.25 0.25
itern =  12  , diff =  0.46151984688243664 0.46151984688243664  , x =  0.25 0.25
